SalePrice,SalePrice,SalePrice,SalePrice,SalePrice,SalePrice,SalePrice,Id
108784.9711,114614.1528,109928.5721,114112,113241.3754,116625.7334,112884.4675,2132
120874.9938,118905.4302,121881.7258,119463,120884.3195,126272.7841,121380.3756,2133
117133.3411,120586.5631,117044.9574,120066,118710.3428,123280.5136,119470.2863,2134
87258.80554,87967.04115,87959.97856,87402,89354.89452,93161.0641,88850.63064,2135
73578.58732,71921.07724,75904.49798,71693,73333.55653,79269.96651,74283.4476,2136
107456.4358,108957.2769,105962.5793,108449,107632.612,118619.9522,109512.976,2137
135048.9741,133999.1544,135628.2936,133346,132370.0668,134423.6101,134136.0165,2138
152431.6255,154762.1178,150655.4335,154437,155006.6988,153681.5667,153495.7404,2139
138634.2743,136435.7858,138834.3676,136089,142214.8145,143184.9241,139232.1944,2140
165759.3678,155998.7399,160421.6825,156142,164514.5714,146726.5242,158260.481,2141
127088.2546,126557.9946,127530.6022,126419,127432.2677,129474.0792,127417.0331,2142
146390.047,145125.6001,145372.0287,145240,146939.0937,146562.3475,145938.1862,2143
125623.3068,128441.02,119285.7331,128436,129882.3162,120610.7251,125379.8502,2144
135632.7545,132207.4323,136988.8971,131971,133254.9999,135558.4277,134268.9186,2145
169055.1104,164163.9388,168753.3445,165111,165823.5259,160182.2489,165514.8614,2146
149351.9051,144826.5163,141768.7214,144034,146077.1924,139772.1214,144305.0761,2147
139655.3055,143178.1077,138131.1196,143336,136654.114,129147.3724,138350.3365,2148
144194.3408,144566.3764,145451.8282,143749,142945.6927,152282.4711,145531.6182,2149
246914.7432,235915.6583,250482.712,237333,237467.1291,235159.7918,240545.5057,2150
117129.5843,120041.6253,115333.0041,120732,116821.4449,111908.0455,116994.284,2151
168140.5928,168721.2404,162078.0938,170396,170356.5792,150458.2706,165025.1295,2152
157258.81,153713.4404,157795.9614,153734,154676.1082,165020.8843,157033.2007,2153
102159.7226,105024.9911,102220.2562,104684,103732.9261,103587.2852,103568.1969,2154
137602.8096,136037.6077,134242.8222,136158,135629.3541,144656.1339,137387.7879,2155
237355.2082,229327.2188,231497.7853,230464,266524.02,254171.9181,241556.6917,2156
232136.9701,230871.6758,234528.4345,229611,229111.2717,225444.2005,230283.9254,2157
246591.3756,242877.6163,247757.8248,242924,251714.6618,228039.595,243317.5122,2158
217336.1666,215863.1491,221119.6898,216279,218549.4877,203691.7763,215473.2116,2159
186582.1849,190265.0865,188001.9893,190199,182850.9159,164229.4951,183688.112,2160
235680.3076,234481.1176,236341.2694,234657,237265.6558,233481.6697,235317.8367,2161
355378.446,342225.6391,357312.1765,344518,337651.3955,414323.2712,358568.1547,2162
326088.2077,309540.4847,335383.6144,310299,319323.8071,352225.7008,325476.8025,2163
256867.4615,258221.6679,257606.6705,258117,257974.6416,251427.5112,256702.4921,2164
213751.3254,212757.7509,208612.9617,215056,209724.3518,204207.7075,210685.0162,2165
155464.0146,151295.8643,157256.6501,151527,153867.2834,146229.765,152606.7629,2166
222227.2897,219610.4134,222255.7382,220872,223103.9591,222152.5351,221703.6559,2167
188360.5616,189032.7962,188446.3016,190555,186830.9153,209416.9074,192107.0803,2168
199068.0538,196456.3569,197163.4224,197757,198388.7566,194793.6009,197271.1984,2169
216621.2005,222991.6409,214103.2958,224811,218658.2706,228773.7667,220993.1957,2170
159985.6944,153928.6159,157803.7973,155942,157611.2743,152460.0746,156288.5761,2171
135456.0337,134995.0062,133520.674,134605,134092.2596,134142.1346,134468.518,2172
176200.7139,172736.0239,176386.971,174911,175514.2298,160309.7284,172676.4445,2173
217943.2542,217975.8976,219445.0836,217404,217375.578,222794.5645,218823.063,2174
291065.3786,300905.2822,300606.9756,301399,289527.9993,290781.9081,295714.424,2175
316929.7126,299900.7669,319575.8779,301599,308362.8986,332552.1117,313153.3946,2176
234287.1672,231977.7574,236366.43,231305,234928.3181,235289.2178,234025.6484,2177
215233.5914,215451.8248,214456.9287,216291,218896.9206,206826.2534,214526.0865,2178
136883.4231,140794.0639,134971.813,140443,139793.0543,142119.0146,139167.3948,2179
211798.4777,215817.2477,210318.2851,215622,210479.1011,208246.075,212046.8644,2180
197574.2601,196288.9223,196258.9381,196408,196239.1407,186799.5944,194928.1426,2181
221675.5358,219503.6007,219726.3087,220109,220031.5076,218105.8102,219858.6272,2182
193719.6627,192210.4496,193515.5764,192137,193543.7804,185111.4755,191706.3241,2183
118340.5101,120443.3406,119774.0689,120144,119722.2978,126903.729,120887.9911,2184
125735.8426,130084.0771,126331.6031,129518,127110.3447,119672.0287,126408.6494,2185
142438.0041,143477.1971,148988.5442,143127,144536.4527,137315.0662,143313.7107,2186
151139.8411,152728.3881,149874.6208,152393,153960.5578,152312.4218,152068.1383,2187
151498.7712,151766.5175,151163.1808,152903,149690.6462,159454.5917,152746.1179,2188
272821.322,259148.1188,259925.3457,259056,254177.0746,219169.876,254049.6228,2189
73504.67799,76086.01942,73269.08117,75658,74512.69494,82263.84966,75882.3872,2190
80219.50075,81460.67958,80162.23884,81295,79676.59929,77230.47353,80007.41533,2191
88095.10454,86100.82682,88934.92043,85389,85684.57222,86852.76453,86842.86476,2192
110096.0764,108300.0851,108143.0638,107889,106439.5457,97412.80709,106380.0963,2193
96113.44006,101694.7511,102079.0553,100579,92933.47124,107430.4068,100138.3541,2194
105425.6241,108021.2623,106848.6599,107658,105597.2199,115038.2133,108098.1632,2195
100929.0973,100820.5147,96612.93069,100085,99909.99105,105182.4768,100590.0018,2196
116684.7328,116409.5538,117719.4118,116998,109719.5983,119812.3058,116223.9338,2197
153682.4272,150308.2124,153608.4277,151705,145088.1666,152305.1302,151116.2273,2198
194352.9103,181486.5691,192621.6683,180540,192270.5218,170947.5932,185369.8771,2199
152659.1039,153066.0376,146949.4986,154286,150573.9084,144732.4885,150377.8395,2200
159329.3289,159348.6214,152672.3936,160430,158320.1476,147087.4641,156197.9926,2201
233105.0957,220811.2335,229259.2987,222122,220782.4158,225526.532,225267.7626,2202
138952.1592,137847.2056,141109.8638,138299,137323.1236,140448.7259,138996.6797,2203
183940.2019,179204.6523,187776.6163,179154,176982.5122,179612.0349,181111.6696,2204
122889.22,122318.8497,122601.9202,122460,117998.6329,113378.1598,120274.4638,2205
138275.2734,136690.4188,141159.2984,136857,140638.99,126521.313,136690.3823,2206
205614.8718,212060.5767,210958.8078,212991,213320.9962,209714.1953,210776.7413,2207
266799.3778,264177.6007,261158.7193,264874,261126.1568,251079.0024,261535.8095,2208
252746.2721,240325.6933,253384.3803,239103,236057.5662,216251.3198,239644.7053,2209
120647.7786,118086.3398,120240.2516,118214,118356.7439,118466.8798,119001.999,2210
110171.4857,110592.7725,113240.7864,111594,112387.4707,117213.2104,112533.2876,2211
116956.7554,113752.8555,118538.0786,114139,115749.821,117125.2489,116043.6266,2212
100479.561,99599.11127,102871.7231,99075,96610.2747,109612.436,101374.6844,2213
130394.6603,131243.0614,131566.0542,130706,129599.9502,124622.8943,129688.7701,2214
98669.75152,97115.6278,98186.46896,97314,99367.04684,104219.6364,99145.42191,2215
136466.8862,135375.9673,136615.8415,136222,135337.1995,139686.674,136617.4281,2216
62672.14394,62127.9779,63189.10416,60469,63870.13713,63624.69406,62658.84287,2217
84616.5359,87402.37889,87566.43024,87623,86643.48943,69798.98365,83941.80302,2218
87486.63562,85784.45883,90520.28594,86088,86466.58643,64234.97701,83430.1573,2219
74578.76828,76008.40076,77040.92908,74979,78523.67109,70404.06247,75255.80528,2220
291592.0109,274308.3791,296675.2845,275864,277577.2128,358180.0286,295699.486,2221
274105.4144,251469.4836,276851.5819,251733,257790.7295,268751.9048,263450.3524,2222
280958.6494,275981.4854,278700.6843,276417,275074.9423,306004.4843,282189.5409,2223
206518.1319,211460.6081,202139.7134,211453,212710.8776,208261.6726,208757.3339,2224
124018.443,127937.7903,120079.0823,128247,126821.8175,118845.4683,124324.9336,2225
179921.7229,179523.0475,175098.4662,179268,177387.6971,178213.703,178235.4394,2226
199171.9362,196094.9986,197370.256,195922,197256.8781,206006.3018,198637.0618,2227
266927.5476,259471.1179,272102.5367,259296,263536.5773,274192.5482,265921.0546,2228
248188.3695,251879.7278,249693.5153,253652,250608.7641,254337.637,251393.3356,2229
151661.2296,150436.9663,150660.8209,151037,145851.4497,165908.3418,152592.6347,2230
204133.6178,208090.7158,204108.3253,209184,203273.5976,209512.5215,206383.7963,2231
177650.8018,174150.8748,179115.5041,173197,173064.2257,181418.7642,176432.8618,2232
185291.8529,185649.1281,188014.8768,184840,181807.325,173694.4757,183216.2764,2233
249361.163,236268.9019,256077.1313,235869,247662.1102,232817.9812,243009.3813,2234
217384.0511,209063.1829,216575.2329,209462,211968.333,220677.0858,214188.3143,2235
250919.1028,252103.2977,252732.4886,251515,249104.7062,254939.2863,251885.6469,2236
300495.9794,287841.6491,304508.3873,287363,292610.0843,324160.4129,299496.5855,2237
191576.0031,205038.703,198649.5479,204572,200165.1604,192037.5899,198673.1674,2238
102099.3333,111969.6832,96076.23159,111989,108342.1657,103478.703,105659.1861,2239
155980.3493,157267.0414,153705.6882,157086,158065.3289,159601.8468,156951.0424,2240
149893.4248,151258.0475,154026.7303,150365,147454.0153,169881.375,153813.0988,2241
125247.2881,126577.2783,124704.4744,126024,127517.5267,127349.0676,126236.6058,2242
131387.6684,130499.9064,130545.4925,131139,134341.4824,123338.0427,130208.5987,2243
108649.8262,106366.2041,108330.7969,106949,102919.4294,98723.71857,105323.1625,2244
103803.3319,100532.9314,103818.4197,101104,99227.62449,95311.21257,100632.92,2245
140609.7708,143648.2683,138198.6233,143754,143657.4036,147972.9103,142973.4961,2246
114089.9319,113845.6511,112754.4898,114022,110789.9285,102658.7119,111360.1189,2247
117910.8749,116863.0881,118809.134,116693,119763.0991,124480.8965,119086.6821,2248
117824.9655,120059.5425,119119.7747,118928,121106.5662,126083.4147,120520.3773,2249
128192.3313,127187.3385,129235.6488,126857,129490.0868,133068.8914,129005.2161,2250
129069.932,133293.9199,125867.415,133554,131755.2414,115970.2439,128251.792,2251
183148.5131,179561.6977,182398.3782,179813,181217.3531,173597.9257,179956.1446,2252
157959.8674,158730.459,159618.4441,158171,151107.8856,157050.4022,157106.343,2253
188076.4024,190607.069,185548.9609,191363,188582.4264,180425.9364,187433.9658,2254
184330.3143,186641.5557,181734.5371,186864,184816.5163,196410.8281,186799.6253,2255
176736.6407,181739.2145,171296.3571,182839,180074.8121,179967.6713,178775.6159,2256
205741.5397,199788.6831,199344.5016,201132,211077.4635,203947.9734,203505.3602,2257
158467.2682,164843.8504,158194.0036,164461,162594.8982,164836.2367,162232.8762,2258
175315.4509,176512.2268,173110.7282,176196,174305.205,178348.4354,175631.341,2259
150109.9846,146521.1159,145356.052,146874,155479.46,146789.2206,148521.6388,2260
207055.2708,214226.063,201776.1665,214991,207693.7577,176198.612,203656.8117,2261
217416.9728,230083.4654,212043.4425,231166,217728.3037,206241.7598,219113.324,2262
388984.5517,348643.174,387857.5542,349538,378200.3414,368185.9648,370234.931,2263
469014.8289,462396.9751,485728.1714,461985,430400.6208,472330.9589,463642.7592,2264
176298.6554,183941.4438,163838.2204,183447,178204.6289,160876.9169,174434.4776,2265
312647.2046,292087.0654,306475.6389,293360,296702.9515,326054.1158,304554.496,2266
349101.7341,338077.432,339232.7696,338885,326331.2911,358703.5174,341721.9574,2267
410857.9219,404773.9756,404436.7567,411622,397963.4576,405814.1984,405911.385,2268
151616.8531,158641.2238,151083.2618,158826,152995.9776,145983.6139,153191.155,2269
202962.7788,199886.132,202564.3557,200342,202961.4587,188789.7275,199584.4088,2270
208080.1993,211128.0731,205287.9837,211426,208047.4393,223608.2448,211262.99,2271
194166.0706,200866.8477,195901.4034,199388,200430.1548,204055.0725,199134.5915,2272
162144.2296,163166.144,164272.9066,162677,167338.5094,170886.5791,165080.8948,2273
184743.3908,185566.1466,184352.0008,185978,187664.1655,183735.8451,185339.9248,2274
147478.8792,155808.0856,148932.406,155202,150298.7462,158986.1953,152784.3854,2275
189748.0126,190120.7714,189060.4905,189993,190357.7656,191866.0203,190191.0101,2276
180456.0538,179567.6168,180813.1428,179937,177840.4457,186124.5289,180789.798,2277
147680.5684,147495.6033,144707.2264,148444,149367.6754,148829.6163,147754.115,2278
124164.4343,121378.2066,126851.004,121324,123947.4368,131553.2355,124869.7195,2279
112126.2149,113562.9013,109815.9057,113167,117754.3768,108730.3376,112526.1227,2280
160988.6558,163894.1152,161501.918,162739,161796.135,179605.2477,165087.5119,2281
174777.7808,185141.9515,176384.4034,183547,179053.2646,187831.3529,181122.6255,2282
110335.7232,108744.5914,109233.5743,108871,108879.7407,101865.925,107988.4258,2283
112830.4023,110186.626,114237.7505,109617,109283.5585,112897.3461,111508.7806,2284
142577.3625,137981.781,141082.1513,138328,141400.9768,132883.2651,139042.2561,2285
121923.4469,122135.7703,120708.1511,122504,122162.297,123743.7622,122196.2379,2286
369247.7512,362694.7966,365401.8934,366824,368121.1922,362599.6062,365814.8733,2287
278963.2793,282877.817,276777.5219,284103,274869.9023,269496.2433,277847.9606,2288
367582.1802,377947.2602,363035.2471,379747,358939.7405,380375.2438,371271.112,2289
423985.6386,425169.3865,428898.7282,429015,412709.0043,463658.5503,430572.718,2290
336122.1703,321335.2599,333253.4414,322179,339667.1207,331410.4131,330661.2342,2291
447938.1315,422475.8089,450294.2971,426044,438861.7716,432999.1808,436435.5317,2292
444523.0471,428179.722,434243.6919,431760,419445.2202,478722.3257,439479.0011,2293
396524.4958,377842.175,402538.0501,380150,386529.3079,427486.969,395178.4996,2294
475994.833,460188.5453,476521.4767,465500,450371.6328,445796.0945,462395.4304,2295
274067.3114,291539.3184,277997.8829,292152,269345.3369,275247.9513,280058.3001,2296
356683.7876,338192.5161,348836.6549,342151,355165.8385,329234.5493,345044.0577,2297
351982.9315,322484.2291,360088.5589,323329,330062.0287,322440.944,335064.6154,2298
337610.7877,335340.4523,342224.8376,334490,338226.8278,379007.7324,344483.4396,2299
332772.1824,326843.92,326767.4052,330004,342060.1062,333993.5107,332073.5207,2300
323621.4811,306058.8126,325271.6134,308710,317634.1771,294389.8814,312614.3276,2301
261037.112,265690.7052,258765.1756,267077,258948.3487,227217.2907,256455.9387,2302
255628.0297,264302.5455,249414.9867,265801,255670.3547,246270.2407,256181.1929,2303
250562.0596,273788.9609,254874.4589,274786,245982.8829,234376.3163,255728.4464,2304
200709.0504,207775.7608,195912.5453,207926,203193.2624,187036.6817,200425.5501,2305
197317.8114,198369.548,193133.0672,198306,197458.0566,183115.7616,194616.7075,2306
209882.3442,212505.773,207360.4939,211669,208334.4427,192422.1204,207029.029,2307
232938.3223,233915.3666,232084.8595,233860,230543.1775,215688.8901,229838.436,2308
294296.6226,278766.5071,290146.1951,280099,287268.198,287002.3136,286263.1394,2309
219070.6408,232939.9499,215387.9946,232021,222707.2544,220022.6635,223691.5839,2310
212818.6379,218007.8769,210266.5147,217155,212060.2531,188195.7189,209750.6669,2311
173731.6572,175062.2226,174395.0571,174994,168023.1206,165240.4528,171907.7517,2312
169505.1288,169470.2158,171221.478,168533,166870.1871,173697.434,169882.9073,2313
172070.8791,176674.9472,169488.0012,177957,169369.2482,167488.3856,172174.7436,2314
180528.8375,182446.258,178683.0142,181964,179132.6192,173940.4413,179449.195,2315
203900.1211,207206.7464,195999.9124,208274,202516.0778,188199.5119,201016.0616,2316
194863.8461,192776.6349,194338.7345,192835,193060.2074,186107.0816,192330.2507,2317
176929.6635,179047.3096,174706.0291,179749,175435.1982,175820.2316,176947.9053,2318
185936.0588,186641.7407,184523.125,186990,184523.1236,173866.8847,183746.8221,2319
184268.167,185602.4051,183772.2889,186183,185849.901,192678.9823,186392.4574,2320
244694.189,247107.8385,243747.0097,246573,247123.9635,249654.5991,246483.4333,2321
183032.6362,184405.8778,187511.0269,184206,185191.4617,167849.4261,182032.7381,2322
202516.7032,203207.2142,202907.0879,203081,207366.3808,180311.8701,199898.376,2323
190773.8532,191868.4505,193742.9847,190593,185488.3366,164207.1669,186112.2987,2324
217530.3997,219233.897,216225.6213,218839,217892.0915,202405.5429,215354.4254,2325
182130.9215,182446.9986,183775.8727,181934,178218.1026,161745.7598,178375.2759,2326
204148.3517,201620.1887,201687.9992,201470,204324.5261,210898.5991,204024.9441,2327
226788.3031,222533.0585,224058.3838,222639,229428.2942,231014.389,226076.9048,2328
195277.0726,192951.5302,194544.7221,193197,191552.536,188033.323,192592.6973,2329
180284.7333,179080.0789,180292.2557,179098,177274.3657,180668.2864,179449.62,2330
331407.0101,337753.1258,340100.1561,337441,320355.1692,348924.6547,335996.8526,2331
402613.7999,385236.2805,394842.1896,388584,415414.6988,381099.7682,394631.7895,2332
319560.5734,321467.3414,315999.7573,322284,323324.8038,310930.6137,318927.8483,2333
267632.8784,261363.5021,263750.86,262306,261187.94,255712.8897,261992.345,2334
296891.8009,281880.8652,293193.3249,282279,290344.9272,258440.0858,283838.334,2335
304924.0031,304353.514,301816.327,306174,307964.4055,300623.339,304309.2648,2336
196831.5704,199012.4767,193213.6548,200797,199280.5065,206757.8573,199315.5109,2337
268370.4511,272213.8062,267658.9091,274421,274176.4285,277553.0266,272398.9369,2338
222688.6339,229191.9946,220686.0986,228995,228557.7767,219273.7929,224898.8828,2339
374833.1816,361420.9041,369636.9046,367929,374171.9603,387625.0126,372602.8272,2340
222147.1452,227156.8531,223500.2218,225508,223565.6447,213493.9187,222561.9639,2341
245943.8061,245022.6104,246730.8508,246784,248719.3958,236068.8143,244878.2462,2342
234189.6606,232638.467,237290.5367,232857,233919.6333,229694.4856,233431.6305,2343
218058.2474,220249.3155,213697.1405,221899,224355.0604,230059.3522,221386.3527,2344
232771.8306,242797.763,240306.706,243559,228716.9304,228698.5317,236141.7936,2345
220816.7442,223587.5526,217055.5651,224214,220631.4741,214995.1124,220216.7414,2346
202974.6557,202725.2995,201508.1062,202946,199806.184,205981.176,202656.9036,2347
251245.7734,249647.8511,247624.8428,251220,250443.2846,242594.4919,248796.0406,2348
186122.5864,178038.8778,186550.9717,178251,172820.133,158343.3731,176687.8237,2349
318058.0607,294759.8415,318699.5195,296730,309840.7315,306587.0293,307445.8637,2350
256494.5512,244982.0754,254524.4536,246814,245629.917,258816.064,251210.1769,2351
257871.8393,254120.3082,255486.3618,255701,253352.3763,262414.7641,256491.1083,2352
239301.5282,233127.6564,240087.6142,231762,235331.352,241594.0016,236867.3587,2353
140093.9051,141128.1693,141065.2702,140806,140510.727,136344.2197,139991.3819,2354
144204.51,146920.1402,145102.9516,146393,146756.7696,139090.1476,144744.5865,2355
149484.7227,148652.3638,148094.2793,148258,150685.3509,157120.6941,150382.5685,2356
188139.5381,186929.3693,188890.1868,186644,187039.8028,197429.9224,189178.8032,2357
202896.6332,197267.1453,204755.9876,198263,199876.1858,197717.0944,200129.341,2358
130911.3814,130655.8191,130910.8549,130447,131926.536,126294.076,130190.9446,2359
114915.6963,117232.3422,113008.3207,117224,116533.8441,117436.323,116058.421,2360
147376.8721,140844.3042,147922.9793,141059,143574.9838,140453.8268,143538.661,2361
249433.0336,264004.7804,246672.1772,264758,268793.0613,279506.4007,262194.5755,2362
144583.2711,140733.483,140975.7356,141373,149195.6384,139231.0114,142682.0232,2363
157956.7457,158624.2868,153614.2456,158958,163546.4588,154589.2913,157881.5047,2364
224397.1682,224745.7612,221767.2687,223745,228335.005,227827.6441,225136.3079,2365
193994.2018,201556.0563,193410.0798,201379,196667.392,195375.1736,197063.6506,2366
220997.556,229590.9941,216289.4923,230610,220578.3697,236451.036,225752.908,2367
217621.3834,212781.8371,219696.3969,212023,211656.4099,216309.9703,215014.8329,2368
221520.2298,224402.3748,222459.3448,224347,217346.0448,221191.2039,221877.6997,2369
166659.6176,163950.6914,164264.7986,163886,165887.9647,173409.4277,166343.0833,2370
165438.0985,163055.1876,159008.5585,163749,166353.8239,176324.0057,165654.779,2371
193759.415,192934.2494,196432.0604,193523,190681.7399,179426.1437,191126.1014,2372
283901.2437,272574.1944,291931.2719,273015,282789.5674,286974.2788,281864.2594,2373
315456.1984,294365.3503,318734.2,296129,309948.9846,312022.9721,307776.1176,2374
249160.623,251794.1508,251876.0908,252410,255940.4528,263046.8852,254038.0338,2375
281913.5284,273103.8244,292532.2028,272345,260251.2419,290591.5211,278456.2198,2376
322473.7758,319362.516,318183.5263,321293,308464.6213,371883.597,326943.5061,2377
146782.5452,144790.8976,151740.8921,143711,146934.6898,143011.6786,146161.9505,2378
197620.453,195915.4919,195343.6294,196250,201023.268,193333.784,196581.1044,2379
148544.9212,150649.92,147213.0597,150962,152103.3271,149969.1327,149907.0601,2380
174495.8991,176646.1228,174243.3453,176783,178537.627,161939.0066,173774.1668,2381
214382.2979,209386.5929,212261.1217,209479,216461.3629,197972.1501,209990.4209,2382
202364.217,200041.5348,199995.3754,199955,204116.3947,201084.4295,201259.4919,2383
239199.7866,238630.6422,239051.6614,238444,247175.2219,244068.6158,241094.988,2384
166101.0911,165038.3975,164407.5638,164511,167347.2824,156592.4557,163999.6318,2385
133784.1038,135538.4044,132837.2517,135484,136740.1337,131933.9727,134386.311,2386
135522.9027,136052.2673,134286.4642,136460,139801.9831,137238.9293,136560.4244,2387
105214.1817,106998.9487,103351.623,106784,106352.4667,97828.11893,104421.5565,2388
115368.4041,122324.2482,117409.3313,120822,118802.9965,127325.2789,120342.0432,2389
150388.4179,149441.6588,153629.0254,149588,149850.748,145732.0022,149771.642,2390
145628.8994,139699.5591,145944.6529,139792,142499.5003,139314.7033,142146.5525,2391
111998.4258,111360.2075,112678.0585,111083,110255.3397,118720.8458,112682.6462,2392
168927.1212,168005.4318,175037.0232,168516,169739.3014,162958.704,168863.9303,2393
148657.5127,150179.5661,150832.6549,149919,148993.9238,145867.5897,149075.0412,2394
214829.4078,202743.9583,209906.6852,205057,218378.9751,203225.0477,209023.5124,2395
143503.314,145669.0458,143834.4892,145660,144778.2296,147315.6543,145126.7888,2396
225277.7629,219458.5831,225165.2265,220388,221893.0618,210180.489,220393.8539,2397
133772.3207,136524.0417,131808.112,135815,140901.4547,127575.1901,134399.3532,2398
65887.6968,65716.07268,67200.00683,64909,69406.21518,50635.46203,63959.07559,2399
68651.93608,68441.77823,68753.25952,67762,65281.30859,55287.05636,65696.22313,2400
115526.8841,108825.5452,118267.0508,108827,113400.2298,111693.1625,112756.6454,2401
135585.6782,136171.211,135077.7854,136677,135947.3966,138335.2178,136299.0482,2402
148010.4868,145318.7482,149887.9972,144510,143267.7472,137333.7931,144721.4621,2403
159325.8249,154633.088,159979.4452,153757,157607.2906,153031.3531,156389.0003,2404
159442.6843,160918.1178,161409.7414,160904,159642.8451,165306.0118,161270.5667,2405
142788.2382,138822.841,143542.8264,139565,144711.4216,143232.2586,142110.431,2406
127494.7916,124869.0808,126797.9964,124603,127049.2066,131337.4423,127025.2529,2407
150100.1861,145740.609,150187.2693,145594,148381.8405,139299.0603,146550.4942,2408
120308.4064,121270.3831,119224.1558,120766,118717.5482,127021.8277,121218.0535,2409
168136.9797,172222.0252,164232.33,172659,169526.6205,154901.4467,166946.4003,2410
112626.9227,114829.9787,112863.7906,114383,114869.0353,127000.7231,116095.5751,2411
159756.4464,153300.1514,159894.8865,153634,158584.7149,152906.2873,156346.0811,2412
128695.7187,131135.0678,127602.8411,131879,128750.8684,130483.8098,129757.8843,2413
162456.7644,151169.8727,159425.9431,151565,152151.9112,147054.2312,153970.6204,2414
131901.2288,133231.8318,133291.7917,131982,129103.3364,130857.788,131727.9961,2415
129973.4329,129095.3558,129599.7003,129221,131252.4557,122529.7378,128611.9471,2416
133987.9754,127231.6521,139532.7379,127199,129750.7921,127249.6055,130825.2938,2417
131706.1094,128638.6337,133693.0251,128619,130203.119,131525.1819,130730.8449,2418
124577.2513,125793.9022,123399.1803,126053,123530.6308,121628.3564,124163.7202,2419
119648.3367,121016.048,121394.5534,120571,122384.162,127244.2939,122043.0657,2420
141001.2805,138263.418,134074.9009,140133,137005.4847,160217.332,141782.5693,2421
106507.3815,106855.5818,107807.9105,105129,108476.4381,113855.0625,108105.2291,2422
127396.8572,124194.7097,125946.9566,123277,125212.6043,122807.9525,124806.0134,2423
155906.7921,163286.1354,148901.0175,163879,158649.6032,152371.3929,157165.6569,2424
188623.2705,201304.7701,181994.1407,200563,213655.6579,184118.7244,195043.2606,2425
131705.7942,128253.5738,132496.7462,127413,124242.8663,121898.3562,127668.3894,2426
132401.8513,129609.7199,129991.9049,129722,124031.7709,142168.9387,131321.031,2427
184996.9631,185523.2862,191571.0754,187139,186638.0784,179682.7158,185925.1865,2428
111357.8141,112696.7734,111900.1072,112389,111309.239,124922.5939,114095.9213,2429
131837.072,131059.8455,132179.5085,131525,134329.8463,129935.151,131811.0705,2430
110545.4177,111990.9332,112474.0631,111907,113287.4554,103547.1891,110625.3431,2431
149640.7851,147226.2028,149392.2723,146880,149175.1605,145748.6639,148010.5141,2432
144436.1209,140930.4032,145485.8584,141009,143143.877,146060.1598,143510.9032,2433
137896.6942,139666.97,137172.9525,139594,135033.7916,139270.0435,138105.742,2434
151399.4059,151334.9359,148574.8436,151768,149146.1994,147051.3127,149879.1162,2435
104637.901,104815.773,106219.247,104432,103925.7709,109609.7513,105606.7405,2436
100672.4433,105315.5815,101630.9687,104912,102542.161,114075.3133,104858.078,2437
119533.1244,120365.4131,121260.578,119032,120731.3026,126512.5222,121239.1567,2438
100403.7584,105589.9048,99293.03413,105217,101722.4594,111486.5248,103952.1136,2439
125339.6289,127388.7654,125708.1856,128058,125429.15,118782.1586,125117.6481,2440
95705.45131,98137.17667,94983.63446,98139,97089.90406,94111.63333,96361.13331,2441
94392.49083,96368.32463,93967.77143,96234,95840.7811,93530.92867,95055.71611,2442
117441.8813,114282.1014,117935.874,114859,112024.6865,124220.3103,116793.9756,2443
135257.2474,134771.8623,132661.7701,133991,134019.2894,131338.3962,133673.2609,2444
96441.95683,94055.70764,96410.31733,94027,93677.0462,81454.74833,92677.79606,2445
135942.3309,132204.5965,139607.7854,131626,125623.7484,132741.1239,132957.5975,2446
183269.2381,183560.7141,187234.9452,185253,176129.7772,182890.0622,183056.2895,2447
127820.409,134837.9828,128785.8574,134091,129641.6708,136385.2585,131927.0297,2448
117279.6341,115776.2657,116827.7854,116380,113713.7957,110259.1791,115039.4433,2449
157145.3203,154689.0305,152921.2184,155832,155853.8108,150940.1657,154563.5909,2450
119635.8676,126227.8966,120232.3857,123200,119222.5381,130405.4596,123154.0246,2451
195285.9356,192352.6558,191317.3114,194135,203730.7591,204878.8809,196950.0905,2452
91697.29849,92192.67149,90959.51501,91912,91462.03935,89426.78739,91275.05196,2453
118926.1752,119349.882,115194.0293,118161,117242.9771,126898.5715,119295.4392,2454
119274.1185,121824.9229,122288.2585,120848,118520.2633,114542.3041,119549.6445,2455
133100.6429,127265.5651,130929.4415,128154,127334.3406,137394.2402,130696.3717,2456
135693.7085,130996.1193,139739.7738,131749,131491.5324,129209.961,133146.6825,2457
131938.8402,130116.8457,133749.1821,130703,128289.1258,123798.1784,129765.862,2458
110703.079,108247.2014,112715.8486,107402,108324.1727,112046.4641,109906.461,2459
144948.9157,148749.2984,143915.8857,149460,144812.9156,137522.5955,144901.6018,2460
125847.2333,124768.5879,124825.8384,125466,120542.8579,123181.6814,124105.3665,2461
133653.5884,132137.7821,135116.9783,132331,131407.2915,136296.259,133490.4832,2462
131012.2135,132130.7396,131328.768,132573,127048.3333,127800.2453,130315.55,2463
170463.3845,163646.0002,171548.7346,164283,168111.4778,161283.0358,166555.9388,2464
140330.5221,140661.5229,139887.3284,140855,139924.4486,137704.3152,139893.8562,2465
115059.0113,117203.3834,117227.7645,116491,113069.8274,121368.0498,116736.5061,2466
130538.4196,137065.2237,130989.4437,137463,131814.1125,135611.8163,133913.6693,2467
